mix,song1_index,song2_index,song1_title,song2_title,tempo_1,spectral_centroid_1,spectral_bandwidth_1,zero_crossing_rate_1,mfcc_1_1,mfcc_2_1,mfcc_3_1,mfcc_4_1,mfcc_5_1,mfcc_6_1,mfcc_7_1,mfcc_8_1,mfcc_9_1,mfcc_10_1,mfcc_11_1,mfcc_12_1,mfcc_13_1,tempo_2,spectral_centroid_2,spectral_bandwidth_2,zero_crossing_rate_2,mfcc_1_2,mfcc_2_2,mfcc_3_2,mfcc_4_2,mfcc_5_2,mfcc_6_2,mfcc_7_2,mfcc_8_2,mfcc_9_2,mfcc_10_2,mfcc_11_2,mfcc_12_2,mfcc_13_2
54,14,15,id='CYvNgA-DZ2A' title='P-Funk - Serious Sounds [Frontline]',id='nqPKUPQwli4' title='+ Jonny L - See Red [XL]',86.1328125,2576.8470601603026,2656.613759686583,0.087823340768948,-105.15072,44.89131,-11.59769,41.07366,27.553162,29.824146,12.446714,14.847697,6.095299,18.259413,5.919514,9.246531,0.34193322,112.34714673913044,3567.031833504813,2999.0657059193804,0.1800650951650536,-68.439064,45.497105,16.563564,22.98148,9.927399,27.886269,-0.23830819,13.427353,-4.0462985,7.634107,-2.7856903,4.7369447,-0.50918514
54,15,16,id='nqPKUPQwli4' title='+ Jonny L - See Red [XL]',id='JnRoDxEVRRE' title='Bad Company - Night Train [BC]',112.34714673913044,3567.031833504813,2999.0657059193804,0.1800650951650536,-68.439064,45.497105,16.563564,22.98148,9.927399,27.886269,-0.23830819,13.427353,-4.0462985,7.634107,-2.7856903,4.7369447,-0.50918514,86.1328125,3121.546657970709,2705.2067332102574,0.1417543395697389,-76.40784,41.76013,-23.969587,20.910917,9.84819,16.491064,7.235767,9.318124,2.5962703,7.148443,-0.84214455,5.385207,0.013607196
54,16,17,id='JnRoDxEVRRE' title='Bad Company - Night Train [BC]',id='-eRirCwl1XM' title='Optical - The Shining (Ed Rush & Optical Remix) [Metro]',86.1328125,3121.546657970709,2705.2067332102574,0.1417543395697389,-76.40784,41.76013,-23.969587,20.910917,9.84819,16.491064,7.235767,9.318124,2.5962703,7.148443,-0.84214455,5.385207,0.013607196,86.1328125,3103.2688915948247,3120.348319724233,0.1153115494893403,-62.54007,64.169426,34.580517,11.714472,3.2694356,16.797626,4.9006157,9.743076,-5.8294625,5.4084325,-0.5478722,6.57233,1.9172517
54,17,18,id='-eRirCwl1XM' title='Optical - The Shining (Ed Rush & Optical Remix) [Metro]',id='S9V_DW6ZgUE' title='Origin Unknown - Truly One [RAM]',86.1328125,3103.2688915948247,3120.348319724233,0.1153115494893403,-62.54007,64.169426,34.580517,11.714472,3.2694356,16.797626,4.9006157,9.743076,-5.8294625,5.4084325,-0.5478722,6.57233,1.9172517,86.1328125,2817.4803140284903,2777.59745204154,0.1053603762273109,-157.9436,61.36462,9.144037,28.933031,19.14986,18.052322,-1.975075,10.562681,-4.079919,6.968956,-6.4882455,5.8650126,-4.099634
54,18,19,id='S9V_DW6ZgUE' title='Origin Unknown - Truly One [RAM]',id='8onKTjXcRxw' title='Ram Trilogy - Reflection (Look Inside) [RAM]',86.1328125,2817.4803140284903,2777.59745204154,0.1053603762273109,-157.9436,61.36462,9.144037,28.933031,19.14986,18.052322,-1.975075,10.562681,-4.079919,6.968956,-6.4882455,5.8650126,-4.099634,86.1328125,3123.424629177417,2930.994817653286,0.1249924651309444,-68.91131,53.15105,18.558628,24.348957,4.3375006,12.112884,2.4773924,9.411659,0.87107927,7.6245446,-0.9936781,4.752853,-0.043313578
54,19,20,id='8onKTjXcRxw' title='Ram Trilogy - Reflection (Look Inside) [RAM]',id='1EGt9yXXfbg' title='Ed Rush & Optical - Medicine (Matrix Remix) [Virus]',86.1328125,3123.424629177417,2930.994817653286,0.1249924651309444,-68.91131,53.15105,18.558628,24.348957,4.3375006,12.112884,2.4773924,9.411659,0.87107927,7.6245446,-0.9936781,4.752853,-0.043313578,86.1328125,2822.431943449465,2944.214205559183,0.1062380235561925,-142.68553,68.202805,39.593452,17.98823,9.482901,15.286096,2.3255641,4.6293855,-0.075087115,5.32021,-4.834815,1.9780321,-0.5220745
54,20,21,id='1EGt9yXXfbg' title='Ed Rush & Optical - Medicine (Matrix Remix) [Virus]',id='355Pw0miQ5U' title='U.F.O. Feat. Lea - Something Out There (Twisted Anger Remix) [U.F.O.]',86.1328125,2822.431943449465,2944.214205559183,0.1062380235561925,-142.68553,68.202805,39.593452,17.98823,9.482901,15.286096,2.3255641,4.6293855,-0.075087115,5.32021,-4.834815,1.9780321,-0.5220745,117.45383522727272,3177.982609797059,2690.086800809649,0.1698887570229463,-91.50141,51.495583,-12.136913,19.748255,8.819994,9.057599,-1.4765711,1.6684772,-3.7246199,2.681996,-4.9788685,0.26820153,-3.9610476
55,3,4,id='pynRAC_1cg4' title='Roni Size - Answer Back [Full Cycle]',id='GWIAXuOtqNE' title='Roni Size & Krust - Hop Scotch [Full Cycle]',89.10290948275862,2277.12734073164,2633.306223211182,0.078119903414033,-41.659306,84.62171,5.250282,21.342072,16.707426,19.225668,8.4429035,12.45922,2.543238,8.361105,2.782733,8.60335,2.9398062,86.1328125,2745.220633339965,2884.8956552003874,0.0982591886930448,-46.428963,59.76726,31.86453,47.16831,9.6538,21.488192,6.398799,5.3180566,0.35806972,-0.09253526,0.1976762,5.0001817,-4.271522
55,4,5,id='GWIAXuOtqNE' title='Roni Size & Krust - Hop Scotch [Full Cycle]',id='Wj3Bm0U_ytM' title='DJ Die - Drop Bear [Full Cycle]',86.1328125,2745.220633339965,2884.8956552003874,0.0982591886930448,-46.428963,59.76726,31.86453,47.16831,9.6538,21.488192,6.398799,5.3180566,0.35806972,-0.09253526,0.1976762,5.0001817,-4.271522,86.1328125,2838.0829222329444,2967.653136248761,0.111264284511193,-85.43442,63.55845,41.30977,44.896687,13.98413,15.7164,-7.4087434,8.670043,-12.244238,-1.1699523,0.070654094,1.0373476,0.9228727
55,5,6,id='Wj3Bm0U_ytM' title='DJ Die - Drop Bear [Full Cycle]',id='mRrc8Yr7RDM' title='Moving Fusion - The Witness [RAM]',86.1328125,2838.0829222329444,2967.653136248761,0.111264284511193,-85.43442,63.55845,41.30977,44.896687,13.98413,15.7164,-7.4087434,8.670043,-12.244238,-1.1699523,0.070654094,1.0373476,0.9228727,86.1328125,2819.148944593848,2932.60904783011,0.0906674712502306,-67.062515,62.42728,18.792253,26.640306,11.721887,26.014973,6.7472687,11.458253,4.8146687,11.087545,-1.2827622,3.4574015,1.7111015
55,6,7,id='mRrc8Yr7RDM' title='Moving Fusion - The Witness [RAM]',id='8onKTjXcRxw' title='Ram Trilogy - Reflection (Look Inside) [RAM]',86.1328125,2819.148944593848,2932.60904783011,0.0906674712502306,-67.062515,62.42728,18.792253,26.640306,11.721887,26.014973,6.7472687,11.458253,4.8146687,11.087545,-1.2827622,3.4574015,1.7111015,86.1328125,3123.424629177417,2930.994817653286,0.1249924651309444,-68.91131,53.15105,18.558628,24.348957,4.3375006,12.112884,2.4773924,9.411659,0.87107927,7.6245446,-0.9936781,4.752853,-0.043313578
55,7,8,id='8onKTjXcRxw' title='Ram Trilogy - Reflection (Look Inside) [RAM]',"id='MndyIzkrdY0' title=""Lil' Louis - French Kiss (Ed Rush & Optical Remix)""",86.1328125,3123.424629177417,2930.994817653286,0.1249924651309444,-68.91131,53.15105,18.558628,24.348957,4.3375006,12.112884,2.4773924,9.411659,0.87107927,7.6245446,-0.9936781,4.752853,-0.043313578,86.1328125,3218.821905615546,2955.0150373168017,0.1498657264961466,-136.77823,53.632877,23.450716,31.974346,11.751495,19.900936,0.7485161,5.389332,-9.264328,6.225623,-3.0064588,3.691862,-6.796348
55,8,9,"id='MndyIzkrdY0' title=""Lil' Louis - French Kiss (Ed Rush & Optical Remix)""",id='Nx4e9sifceI' title='Q-Project - Champion Sound (Bad Company Remix) [CIA]',86.1328125,3218.821905615546,2955.0150373168017,0.1498657264961466,-136.77823,53.632877,23.450716,31.974346,11.751495,19.900936,0.7485161,5.389332,-9.264328,6.225623,-3.0064588,3.691862,-6.796348,86.1328125,2837.8473604978976,2633.305852204838,0.1354482876126007,-53.027306,72.12494,-9.480651,4.807726,-16.918484,20.840252,-1.6391002,5.7569737,1.7406034,8.428618,6.3293324,13.056688,1.1300684
55,9,11,id='Nx4e9sifceI' title='Q-Project - Champion Sound (Bad Company Remix) [CIA]',id='L3PFuX3HCg0' title='Krust - Kloakin Device [Full Cycle]',86.1328125,2837.8473604978976,2633.305852204838,0.1354482876126007,-53.027306,72.12494,-9.480651,4.807726,-16.918484,20.840252,-1.6391002,5.7569737,1.7406034,8.428618,6.3293324,13.056688,1.1300684,117.45383522727272,3163.243455057441,2773.2942675767204,0.1740799931367079,-38.936153,63.595882,9.514966,23.314835,-0.8415935,15.180893,2.8048937,12.858964,2.1684744,3.9318478,-4.3266053,2.414045,-3.280961
55,11,12,id='L3PFuX3HCg0' title='Krust - Kloakin Device [Full Cycle]',id='vvxCOd4WmeA' title='Absolute Zero & Subphonics - The Code (Future Cut Remix) [Renegade Hardware]',117.45383522727272,3163.243455057441,2773.2942675767204,0.1740799931367079,-38.936153,63.595882,9.514966,23.314835,-0.8415935,15.180893,2.8048937,12.858964,2.1684744,3.9318478,-4.3266053,2.414045,-3.280961,89.10290948275862,2548.0381303558315,2433.3863602575143,0.1326205665681144,-120.116554,82.91505,-5.0522795,26.11398,9.541413,10.276889,0.4261154,5.290143,-3.0513618,3.9859161,-3.2237668,5.580604,-0.47685835
55,12,13,id='vvxCOd4WmeA' title='Absolute Zero & Subphonics - The Code (Future Cut Remix) [Renegade Hardware]',id='w36-4_aBqQU' title='Future Cut - 20/20 (Remix) [Trouble On Vinyl]',89.10290948275862,2548.0381303558315,2433.3863602575143,0.1326205665681144,-120.116554,82.91505,-5.0522795,26.11398,9.541413,10.276889,0.4261154,5.290143,-3.0513618,3.9859161,-3.2237668,5.580604,-0.47685835,86.1328125,2876.41739579704,2832.269063646387,0.1040741861564202,-141.97531,70.59075,13.179165,23.749392,7.6201763,2.737386,-0.46245402,6.9564147,-0.28881297,5.957728,-1.2140276,3.3346064,-3.858126
55,13,15,id='w36-4_aBqQU' title='Future Cut - 20/20 (Remix) [Trouble On Vinyl]',id='hytEQ_IEl2c' title='Scorpio - Samewayz [Full Cycle]',86.1328125,2876.41739579704,2832.269063646387,0.1040741861564202,-141.97531,70.59075,13.179165,23.749392,7.6201763,2.737386,-0.46245402,6.9564147,-0.28881297,5.957728,-1.2140276,3.3346064,-3.858126,112.34714673913044,3036.4851150608906,2499.357487712401,0.1836076297565496,-35.109333,56.659428,-8.566287,34.514397,-3.122993,6.7506742,-0.6116803,0.28532368,-6.6552587,1.4472982,-3.2544804,1.261775,-0.4879636
55,15,16,id='hytEQ_IEl2c' title='Scorpio - Samewayz [Full Cycle]',id='c9-dSAVmnms' title='Krust - Freak Show [Full Cycle]',112.34714673913044,3036.4851150608906,2499.357487712401,0.1836076297565496,-35.109333,56.659428,-8.566287,34.514397,-3.122993,6.7506742,-0.6116803,0.28532368,-6.6552587,1.4472982,-3.2544804,1.261775,-0.4879636,92.28515625,3137.2594637828274,2451.5109079866747,0.1939591207473025,-36.44979,51.69718,-11.051592,36.415833,-3.0149512,12.007859,-11.483377,5.6336956,-1.2293165,4.0775194,-2.8337576,5.5840793,-4.2979846
56,0,2,id='_reElm4cPOY' title='Matrix - Apache [Virus]',id='p8N5iNvR-J0' title='DJ Reality - Detroit Blues [Renegade Hardware]',112.34714673913044,3345.919368444686,3105.333373260386,0.1318885617736441,-53.255157,59.03369,31.44814,25.94518,2.764188,8.6655035,1.0463703,4.584656,0.17993462,2.294441,-3.2897742,3.7146373,-6.155944,89.10290948275862,2971.256811609039,2695.8137674519458,0.1349747656205643,-69.45433,55.31036,-0.14985646,29.468824,11.905397,17.943542,-0.043948375,5.3116703,-4.8458505,7.7102604,-2.7711987,4.658344,-5.7987857
56,2,4,id='p8N5iNvR-J0' title='DJ Reality - Detroit Blues [Renegade Hardware]',id='I7_aR5cGOB8' title='Jagged Edge - Rock Baby [V]',89.10290948275862,2971.256811609039,2695.8137674519458,0.1349747656205643,-69.45433,55.31036,-0.14985646,29.468824,11.905397,17.943542,-0.043948375,5.3116703,-4.8458505,7.7102604,-2.7711987,4.658344,-5.7987857,86.1328125,3394.300628194431,3210.921482004136,0.1492622861382681,-38.45496,60.958023,30.889297,12.334598,12.976043,8.164465,2.0345912,5.7682605,-0.755202,3.1568336,-2.4768424,-0.69161147,-3.9001884
56,4,5,id='I7_aR5cGOB8' title='Jagged Edge - Rock Baby [V]',id='_EZGEz7In3c' title='Ed Rush & Optical - The Creeps [Virus]',86.1328125,3394.300628194431,3210.921482004136,0.1492622861382681,-38.45496,60.958023,30.889297,12.334598,12.976043,8.164465,2.0345912,5.7682605,-0.755202,3.1568336,-2.4768424,-0.69161147,-3.9001884,86.1328125,3094.0698684502254,3154.135427763521,0.1058597190657614,-59.061943,65.57956,32.166714,23.38652,18.016893,10.123593,-0.14310448,4.8035674,0.63348633,2.9330838,0.45021564,0.27114356,-6.057131
56,5,6,id='_EZGEz7In3c' title='Ed Rush & Optical - The Creeps [Virus]',id='KIGXGkzjAoc' title='Bad Company - The Nine [BC]',86.1328125,3094.0698684502254,3154.135427763521,0.1058597190657614,-59.061943,65.57956,32.166714,23.38652,18.016893,10.123593,-0.14310448,4.8035674,0.63348633,2.9330838,0.45021564,0.27114356,-6.057131,86.1328125,2495.100137863434,2487.764032717057,0.0931302922698716,-79.24617,81.96597,-16.775171,10.961549,14.485754,20.369041,6.4207296,15.972545,13.789768,6.6957364,-0.7015983,14.3788595,2.8386788
56,6,7,id='KIGXGkzjAoc' title='Bad Company - The Nine [BC]',id='cNsTFXe_xEE' title='DJ Red & Earth People - Ride [Stealth]',86.1328125,2495.100137863434,2487.764032717057,0.0931302922698716,-79.24617,81.96597,-16.775171,10.961549,14.485754,20.369041,6.4207296,15.972545,13.789768,6.6957364,-0.7015983,14.3788595,2.8386788,86.1328125,2176.071461662952,2439.9434007235063,0.0804652416065864,-163.50458,99.09403,-4.702388,14.048456,17.75471,9.65318,0.436941,1.6373805,-4.4028335,1.522641,0.111648746,4.2650194,0.24199434
56,7,8,id='cNsTFXe_xEE' title='DJ Red & Earth People - Ride [Stealth]',id='4Q3DWyHLMIE' title='Baby Namboos - Ancoats 2 Zambia (Dillinja Remix) [Palm Pictures]',86.1328125,2176.071461662952,2439.9434007235063,0.0804652416065864,-163.50458,99.09403,-4.702388,14.048456,17.75471,9.65318,0.436941,1.6373805,-4.4028335,1.522641,0.111648746,4.2650194,0.24199434,117.45383522727272,3793.7718989752416,2954.4641444450203,0.2200562183758281,-37.714397,37.512535,15.730654,20.46936,1.7052896,6.5853853,-3.6789184,0.28006938,-8.654649,2.9737446,-6.6243997,2.2696187,-7.2343636
56,8,9,id='4Q3DWyHLMIE' title='Baby Namboos - Ancoats 2 Zambia (Dillinja Remix) [Palm Pictures]',id='mRrc8Yr7RDM' title='Moving Fusion - The Witness [RAM]',117.45383522727272,3793.7718989752416,2954.4641444450203,0.2200562183758281,-37.714397,37.512535,15.730654,20.46936,1.7052896,6.5853853,-3.6789184,0.28006938,-8.654649,2.9737446,-6.6243997,2.2696187,-7.2343636,86.1328125,2819.148944593848,2932.60904783011,0.0906674712502306,-67.062515,62.42728,18.792253,26.640306,11.721887,26.014973,6.7472687,11.458253,4.8146687,11.087545,-1.2827622,3.4574015,1.7111015
56,9,10,id='mRrc8Yr7RDM' title='Moving Fusion - The Witness [RAM]',"id='MndyIzkrdY0' title=""Lil' Louis - French Kiss (Ed Rush & Optical Remix)""",86.1328125,2819.148944593848,2932.60904783011,0.0906674712502306,-67.062515,62.42728,18.792253,26.640306,11.721887,26.014973,6.7472687,11.458253,4.8146687,11.087545,-1.2827622,3.4574015,1.7111015,86.1328125,3218.821905615546,2955.0150373168017,0.1498657264961466,-136.77823,53.632877,23.450716,31.974346,11.751495,19.900936,0.7485161,5.389332,-9.264328,6.225623,-3.0064588,3.691862,-6.796348
56,10,11,"id='MndyIzkrdY0' title=""Lil' Louis - French Kiss (Ed Rush & Optical Remix)""",id='Nx4e9sifceI' title='Q-Project - Champion Sound (Bad Company Remix) [CIA]',86.1328125,3218.821905615546,2955.0150373168017,0.1498657264961466,-136.77823,53.632877,23.450716,31.974346,11.751495,19.900936,0.7485161,5.389332,-9.264328,6.225623,-3.0064588,3.691862,-6.796348,86.1328125,2837.8473604978976,2633.305852204838,0.1354482876126007,-53.027306,72.12494,-9.480651,4.807726,-16.918484,20.840252,-1.6391002,5.7569737,1.7406034,8.428618,6.3293324,13.056688,1.1300684
56,11,12,id='Nx4e9sifceI' title='Q-Project - Champion Sound (Bad Company Remix) [CIA]',id='PP5_680pIYY' title='Bad Company - The Pulse (2000 Bad Company Remix) [Prototype]',86.1328125,2837.8473604978976,2633.305852204838,0.1354482876126007,-53.027306,72.12494,-9.480651,4.807726,-16.918484,20.840252,-1.6391002,5.7569737,1.7406034,8.428618,6.3293324,13.056688,1.1300684,89.10290948275862,3717.429505201011,2834.2604246870355,0.2264443117822438,-85.10476,26.034662,-14.614931,21.91376,4.848166,-0.3641538,0.15666458,4.7284226,-1.1885507,3.1024563,-2.2439675,0.7105234,-1.7427119
56,12,13,id='PP5_680pIYY' title='Bad Company - The Pulse (2000 Bad Company Remix) [Prototype]',id='Q6HpTrmwnhQ' title='Roni Size - Snapshot [Full Cycle]',89.10290948275862,3717.429505201011,2834.2604246870355,0.2264443117822438,-85.10476,26.034662,-14.614931,21.91376,4.848166,-0.3641538,0.15666458,4.7284226,-1.1885507,3.1024563,-2.2439675,0.7105234,-1.7427119,172.265625,2843.8230770830487,2800.364810723161,0.1241735644442766,-95.99266,71.42547,29.913912,39.414204,9.868639,14.33491,2.178771,2.856438,-5.8016357,5.3111,-11.734165,4.0608435,-8.0115385
56,13,14,id='Q6HpTrmwnhQ' title='Roni Size - Snapshot [Full Cycle]',id='zoCfXtwJh3c' title='Usual Suspects - Shrapnel [Renegade Hardware]',172.265625,2843.8230770830487,2800.364810723161,0.1241735644442766,-95.99266,71.42547,29.913912,39.414204,9.868639,14.33491,2.178771,2.856438,-5.8016357,5.3111,-11.734165,4.0608435,-8.0115385,86.1328125,2823.6849252495776,2778.814986431424,0.1254330763890834,-112.651306,64.93843,8.451164,27.158722,10.043447,17.743767,6.529599,14.192064,3.884372,8.059098,0.20030338,0.8588338,-3.4543772
56,14,15,id='zoCfXtwJh3c' title='Usual Suspects - Shrapnel [Renegade Hardware]',id='Wj3Bm0U_ytM' title='DJ Die - Drop Bear [Full Cycle]',86.1328125,2823.6849252495776,2778.814986431424,0.1254330763890834,-112.651306,64.93843,8.451164,27.158722,10.043447,17.743767,6.529599,14.192064,3.884372,8.059098,0.20030338,0.8588338,-3.4543772,86.1328125,2838.0829222329444,2967.653136248761,0.111264284511193,-85.43442,63.55845,41.30977,44.896687,13.98413,15.7164,-7.4087434,8.670043,-12.244238,-1.1699523,0.070654094,1.0373476,0.9228727
56,15,16,id='Wj3Bm0U_ytM' title='DJ Die - Drop Bear [Full Cycle]',id='RCfONkq0h2k' title='Bad Company - Sentient [BC]',86.1328125,2838.0829222329444,2967.653136248761,0.111264284511193,-85.43442,63.55845,41.30977,44.896687,13.98413,15.7164,-7.4087434,8.670043,-12.244238,-1.1699523,0.070654094,1.0373476,0.9228727,117.45383522727272,2639.364231507579,2700.984867321373,0.1006139080762616,-31.813282,74.51877,5.521953,23.126614,12.169262,19.708046,-0.51005006,7.457127,3.7640507,6.0598536,0.22165728,5.324739,-2.0629125
56,16,17,id='RCfONkq0h2k' title='Bad Company - Sentient [BC]',id='Uow3dMA5m14' title='Matrix - Temperament [Virus]',117.45383522727272,2639.364231507579,2700.984867321373,0.1006139080762616,-31.813282,74.51877,5.521953,23.126614,12.169262,19.708046,-0.51005006,7.457127,3.7640507,6.0598536,0.22165728,5.324739,-2.0629125,112.34714673913044,3415.7181343558163,3108.481313200025,0.1310858797341386,-140.16489,46.770187,27.25133,31.520159,11.395406,16.536007,8.48826,10.39076,3.228324,6.042285,0.8183839,2.668079,-0.6289927
56,17,18,id='Uow3dMA5m14' title='Matrix - Temperament [Virus]',id='Wvf4RJyZJcM' title='Ed Rush & Optical - Pacman [Virus]',112.34714673913044,3415.7181343558163,3108.481313200025,0.1310858797341386,-140.16489,46.770187,27.25133,31.520159,11.395406,16.536007,8.48826,10.39076,3.228324,6.042285,0.8183839,2.668079,-0.6289927,86.1328125,2908.4858640983757,2864.880988237313,0.1059258672197386,-72.13406,71.75077,33.207336,26.271093,2.1102533,15.293518,3.2610273,8.796178,-1.0784737,6.2014956,-1.4258244,3.984951,-1.752689
56,18,19,id='Wvf4RJyZJcM' title='Ed Rush & Optical - Pacman [Virus]',id='-eRirCwl1XM' title='Optical - The Shining (Ed Rush & Optical Remix) [Metro]',86.1328125,2908.4858640983757,2864.880988237313,0.1059258672197386,-72.13406,71.75077,33.207336,26.271093,2.1102533,15.293518,3.2610273,8.796178,-1.0784737,6.2014956,-1.4258244,3.984951,-1.752689,86.1328125,3103.2688915948247,3120.348319724233,0.1153115494893403,-62.54007,64.169426,34.580517,11.714472,3.2694356,16.797626,4.9006157,9.743076,-5.8294625,5.4084325,-0.5478722,6.57233,1.9172517
56,19,20,id='-eRirCwl1XM' title='Optical - The Shining (Ed Rush & Optical Remix) [Metro]',id='1Tf28AOwQ7Y' title='Ed Rush & Optical - Socom [Virus]',86.1328125,3103.2688915948247,3120.348319724233,0.1153115494893403,-62.54007,64.169426,34.580517,11.714472,3.2694356,16.797626,4.9006157,9.743076,-5.8294625,5.4084325,-0.5478722,6.57233,1.9172517,86.1328125,2737.641038658251,2818.9959823299446,0.1111258812440432,-67.540924,74.242386,10.344221,18.785204,17.782156,15.596907,4.4505653,9.551296,-0.85098696,6.8805184,-1.5813528,6.488307,-3.3272898
57,1,2,id='Nx4e9sifceI' title='Q-Project - Champion Sound (Bad Company Remix) [CIA]',id='Wvf4RJyZJcM' title='Ed Rush & Optical - Pacman [Virus]',86.1328125,2837.8473604978976,2633.305852204838,0.1354482876126007,-53.027306,72.12494,-9.480651,4.807726,-16.918484,20.840252,-1.6391002,5.7569737,1.7406034,8.428618,6.3293324,13.056688,1.1300684,86.1328125,2908.4858640983757,2864.880988237313,0.1059258672197386,-72.13406,71.75077,33.207336,26.271093,2.1102533,15.293518,3.2610273,8.796178,-1.0784737,6.2014956,-1.4258244,3.984951,-1.752689
57,2,3,id='Wvf4RJyZJcM' title='Ed Rush & Optical - Pacman [Virus]',id='KIGXGkzjAoc' title='Bad Company - The Nine [BC]',86.1328125,2908.4858640983757,2864.880988237313,0.1059258672197386,-72.13406,71.75077,33.207336,26.271093,2.1102533,15.293518,3.2610273,8.796178,-1.0784737,6.2014956,-1.4258244,3.984951,-1.752689,86.1328125,2495.100137863434,2487.764032717057,0.0931302922698716,-79.24617,81.96597,-16.775171,10.961549,14.485754,20.369041,6.4207296,15.972545,13.789768,6.6957364,-0.7015983,14.3788595,2.8386788
57,3,4,id='KIGXGkzjAoc' title='Bad Company - The Nine [BC]',id='9pVorGNsvcs' title='Bad Company - 4 Days (Moving Fusion Remix) [BC]',86.1328125,2495.100137863434,2487.764032717057,0.0931302922698716,-79.24617,81.96597,-16.775171,10.961549,14.485754,20.369041,6.4207296,15.972545,13.789768,6.6957364,-0.7015983,14.3788595,2.8386788,86.1328125,3404.706224190181,2867.1738289671384,0.1436730802673941,-60.38775,30.962032,-16.850996,19.493877,12.569945,20.926067,8.319649,17.723791,5.1953526,10.696014,8.02127,10.438035,4.407184
57,4,5,id='9pVorGNsvcs' title='Bad Company - 4 Days (Moving Fusion Remix) [BC]',id='10SkVPcx4MA' title='Bad Company - Brain Scan [BC]',86.1328125,3404.706224190181,2867.1738289671384,0.1436730802673941,-60.38775,30.962032,-16.850996,19.493877,12.569945,20.926067,8.319649,17.723791,5.1953526,10.696014,8.02127,10.438035,4.407184,86.1328125,3080.508129857584,2906.748081792262,0.1289298907301411,-121.493996,53.728767,4.314949,21.423502,24.563454,21.964188,10.72637,11.793107,11.928333,9.586852,1.6866424,4.3548117,5.3887677
57,5,6,id='10SkVPcx4MA' title='Bad Company - Brain Scan [BC]',id='_EZGEz7In3c' title='Ed Rush & Optical - The Creeps [Virus]',86.1328125,3080.508129857584,2906.748081792262,0.1289298907301411,-121.493996,53.728767,4.314949,21.423502,24.563454,21.964188,10.72637,11.793107,11.928333,9.586852,1.6866424,4.3548117,5.3887677,86.1328125,3094.0698684502254,3154.135427763521,0.1058597190657614,-59.061943,65.57956,32.166714,23.38652,18.016893,10.123593,-0.14310448,4.8035674,0.63348633,2.9330838,0.45021564,0.27114356,-6.057131
57,6,7,id='_EZGEz7In3c' title='Ed Rush & Optical - The Creeps [Virus]',id='mRrc8Yr7RDM' title='Moving Fusion - The Witness [Ram]',86.1328125,3094.0698684502254,3154.135427763521,0.1058597190657614,-59.061943,65.57956,32.166714,23.38652,18.016893,10.123593,-0.14310448,4.8035674,0.63348633,2.9330838,0.45021564,0.27114356,-6.057131,86.1328125,2819.148944593848,2932.60904783011,0.0906674712502306,-67.062515,62.42728,18.792253,26.640306,11.721887,26.014973,6.7472687,11.458253,4.8146687,11.087545,-1.2827622,3.4574015,1.7111015
57,7,8,id='mRrc8Yr7RDM' title='Moving Fusion - The Witness [Ram]',id='PP5_680pIYY' title='Bad Company - The Pulse (2000 Bad Company Remix) [Prototype]',86.1328125,2819.148944593848,2932.60904783011,0.0906674712502306,-67.062515,62.42728,18.792253,26.640306,11.721887,26.014973,6.7472687,11.458253,4.8146687,11.087545,-1.2827622,3.4574015,1.7111015,89.10290948275862,3717.429505201011,2834.2604246870355,0.2264443117822438,-85.10476,26.034662,-14.614931,21.91376,4.848166,-0.3641538,0.15666458,4.7284226,-1.1885507,3.1024563,-2.2439675,0.7105234,-1.7427119
57,8,9,id='PP5_680pIYY' title='Bad Company - The Pulse (2000 Bad Company Remix) [Prototype]',id='3EtDfNTxZuc' title='Roni Size - 26 Bass [Full Cycle]',89.10290948275862,3717.429505201011,2834.2604246870355,0.2264443117822438,-85.10476,26.034662,-14.614931,21.91376,4.848166,-0.3641538,0.15666458,4.7284226,-1.1885507,3.1024563,-2.2439675,0.7105234,-1.7427119,86.1328125,2625.2863489903248,2720.5034099886066,0.1065648293849105,-73.059296,69.21006,8.793897,34.233143,12.78222,26.96453,3.3223553,7.103475,-0.91576916,3.4171247,-1.3001416,0.3941748,-5.4041367
57,9,11,id='3EtDfNTxZuc' title='Roni Size - 26 Bass [Full Cycle]',id='pln2aKwvPuY' title='Souljah - Fade 2 Black [Hardleaders]',86.1328125,2625.2863489903248,2720.5034099886066,0.1065648293849105,-73.059296,69.21006,8.793897,34.233143,12.78222,26.96453,3.3223553,7.103475,-0.91576916,3.4171247,-1.3001416,0.3941748,-5.4041367,112.34714673913044,3399.8561005181573,2687.390780810971,0.1799785069056919,-26.650982,37.880886,3.6676807,22.416018,2.4149828,25.490171,3.00267,6.322988,-4.6115265,5.532756,-4.2069635,0.13694848,-4.5740085
57,11,12,id='pln2aKwvPuY' title='Souljah - Fade 2 Black [Hardleaders]',id='p8N5iNvR-J0' title='DJ Reality - Detroit Blues [Renegade Hardware]',112.34714673913044,3399.8561005181573,2687.390780810971,0.1799785069056919,-26.650982,37.880886,3.6676807,22.416018,2.4149828,25.490171,3.00267,6.322988,-4.6115265,5.532756,-4.2069635,0.13694848,-4.5740085,89.10290948275862,2971.256811609039,2695.8137674519458,0.1349747656205643,-69.45433,55.31036,-0.14985646,29.468824,11.905397,17.943542,-0.043948375,5.3116703,-4.8458505,7.7102604,-2.7711987,4.658344,-5.7987857
